2020-08-15 11:26:23 install libgdk-pixbuf2.0-bin:armhf <none> 2.38.1+dfsg-1
2020-08-15 11:26:23 status half-installed libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1
2020-08-15 11:26:23 status unpacked libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1
2020-08-15 11:26:23 install libgif7:armhf <none> 5.1.4-3
2020-08-15 11:26:23 status half-installed libgif7:armhf 5.1.4-3
2020-08-15 11:26:23 status unpacked libgif7:armhf 5.1.4-3
2020-08-15 11:26:23 install libmad0:armhf <none> 0.15.1b-10
2020-08-15 11:26:23 status half-installed libmad0:armhf 0.15.1b-10
2020-08-15 11:26:23 status unpacked libmad0:armhf 0.15.1b-10
2020-08-15 11:26:23 install libmpeg2-4:armhf <none> 0.5.1-8
2020-08-15 11:26:23 status half-installed libmpeg2-4:armhf 0.5.1-8
2020-08-15 11:26:23 status unpacked libmpeg2-4:armhf 0.5.1-8
2020-08-15 11:26:23 install libopenal-data:all <none> 1:1.19.1-1
2020-08-15 11:26:23 status half-installed libopenal-data:all 1:1.19.1-1
2020-08-15 11:26:24 status unpacked libopenal-data:all 1:1.19.1-1
2020-08-15 11:26:25 install libsndio7.0:armhf <none> 1.5.0-3
2020-08-15 11:26:25 status half-installed libsndio7.0:armhf 1.5.0-3
2020-08-15 11:26:25 status unpacked libsndio7.0:armhf 1.5.0-3
2020-08-15 11:26:25 install libopenal1:armhf <none> 1:1.19.1-1
2020-08-15 11:26:25 status half-installed libopenal1:armhf 1:1.19.1-1
2020-08-15 11:26:25 status unpacked libopenal1:armhf 1:1.19.1-1
2020-08-15 11:26:25 install libpostproc55:armhf <none> 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:25 status half-installed libpostproc55:armhf 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:26 status unpacked libpostproc55:armhf 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:28 install libsndfile1:armhf <none> 1.0.28-6
2020-08-15 11:26:28 status half-installed libsndfile1:armhf 1.0.28-6
2020-08-15 11:26:28 status unpacked libsndfile1:armhf 1.0.28-6
2020-08-15 11:26:28 install libxi6:armhf <none> 2:1.7.9-1
2020-08-15 11:26:28 status half-installed libxi6:armhf 2:1.7.9-1
2020-08-15 11:26:28 status unpacked libxi6:armhf 2:1.7.9-1
2020-08-15 11:26:28 install libxtst6:armhf <none> 2:1.2.3-1
2020-08-15 11:26:28 status half-installed libxtst6:armhf 2:1.2.3-1
2020-08-15 11:26:28 status unpacked libxtst6:armhf 2:1.2.3-1
2020-08-15 11:26:29 install libpulse0:armhf <none> 12.2-4+deb10u1
2020-08-15 11:26:29 status half-installed libpulse0:armhf 12.2-4+deb10u1
2020-08-15 11:26:29 status unpacked libpulse0:armhf 12.2-4+deb10u1
2020-08-15 11:26:29 install librsvg2-common:armhf <none> 2.44.10-2.1+rpi1
2020-08-15 11:26:29 status half-installed librsvg2-common:armhf 2.44.10-2.1+rpi1
2020-08-15 11:26:29 status unpacked librsvg2-common:armhf 2.44.10-2.1+rpi1
2020-08-15 11:26:29 install libxrandr2:armhf <none> 2:1.5.1-1
2020-08-15 11:26:29 status half-installed libxrandr2:armhf 2:1.5.1-1
2020-08-15 11:26:29 status unpacked libxrandr2:armhf 2:1.5.1-1
2020-08-15 11:26:29 install libsdl1.2debian:armhf <none> 1.2.15+dfsg2-4+rpt2
2020-08-15 11:26:29 status half-installed libsdl1.2debian:armhf 1.2.15+dfsg2-4+rpt2
2020-08-15 11:26:30 status unpacked libsdl1.2debian:armhf 1.2.15+dfsg2-4+rpt2
2020-08-15 11:26:30 install libswscale5:armhf <none> 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:30 status half-installed libswscale5:armhf 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:32 status unpacked libswscale5:armhf 7:4.1.6-1~deb10u1+rpt1
2020-08-15 11:26:32 install libvdpau-va-gl1:armhf <none> 0.4.2-1+b1
2020-08-15 11:26:32 status half-installed libvdpau-va-gl1:armhf 0.4.2-1+b1
2020-08-15 11:26:32 status unpacked libvdpau-va-gl1:armhf 0.4.2-1+b1
2020-08-15 11:26:33 install libvorbisidec1:armhf <none> 1.2.1+git20180316-3
2020-08-15 11:26:33 status half-installed libvorbisidec1:armhf 1.2.1+git20180316-3
2020-08-15 11:26:33 status unpacked libvorbisidec1:armhf 1.2.1+git20180316-3
2020-08-15 11:26:33 install libxinerama1:armhf <none> 2:1.1.4-2
2020-08-15 11:26:33 status half-installed libxinerama1:armhf 2:1.1.4-2
2020-08-15 11:26:33 status unpacked libxinerama1:armhf 2:1.1.4-2
2020-08-15 11:26:33 install libxss1:armhf <none> 1:1.2.3-1
2020-08-15 11:26:33 status half-installed libxss1:armhf 1:1.2.3-1
2020-08-15 11:26:33 status unpacked libxss1:armhf 1:1.2.3-1
2020-08-15 11:26:33 install libxv1:armhf <none> 2:1.0.11-1
2020-08-15 11:26:33 status half-installed libxv1:armhf 2:1.0.11-1
2020-08-15 11:26:33 status unpacked libxv1:armhf 2:1.0.11-1
2020-08-15 11:26:33 install libxvmc1:armhf <none> 2:1.0.10-1
2020-08-15 11:26:33 status half-installed libxvmc1:armhf 2:1.0.10-1
2020-08-15 11:26:33 status unpacked libxvmc1:armhf 2:1.0.10-1
2020-08-15 11:26:34 install mesa-va-drivers:armhf <none> 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:34 status half-installed mesa-va-drivers:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:36 status unpacked mesa-va-drivers:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:36 install mesa-vdpau-drivers:armhf <none> 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:36 status half-installed mesa-vdpau-drivers:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:39 status unpacked mesa-vdpau-drivers:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:39 install libbs2b0:armhf <none> 3.1.0+dfsg-2.2
2020-08-15 11:26:39 status half-installed libbs2b0:armhf 3.1.0+dfsg-2.2
2020-08-15 11:26:39 status unpacked libbs2b0:armhf 3.1.0+dfsg-2.2
2020-08-15 11:26:39 install mplayer:armhf <none> 2:1.3.0-8+b5
2020-08-15 11:26:39 status half-installed mplayer:armhf 2:1.3.0-8+b5
2020-08-15 11:26:39 status triggers-pending mime-support:all 3.62
2020-08-15 11:26:43 status unpacked mplayer:armhf 2:1.3.0-8+b5
2020-08-15 11:26:43 install va-driver-all:armhf <none> 2.4.0-1
2020-08-15 11:26:43 status half-installed va-driver-all:armhf 2.4.0-1
2020-08-15 11:26:43 status unpacked va-driver-all:armhf 2.4.0-1
2020-08-15 11:26:43 install vdpau-driver-all:armhf <none> 1.1.1-10
2020-08-15 11:26:43 status half-installed vdpau-driver-all:armhf 1.1.1-10
2020-08-15 11:26:44 status unpacked vdpau-driver-all:armhf 1.1.1-10
2020-08-15 11:26:44 startup packages configure
2020-08-15 11:26:44 configure libgme0:armhf 0.6.2-1 <none>
2020-08-15 11:26:44 status unpacked libgme0:armhf 0.6.2-1
2020-08-15 11:26:44 status half-configured libgme0:armhf 0.6.2-1
2020-08-15 11:26:44 status installed libgme0:armhf 0.6.2-1
2020-08-15 11:26:44 configure libssh-gcrypt-4:armhf 0.8.7-1+deb10u1 <none>
2020-08-15 11:26:44 status unpacked libssh-gcrypt-4:armhf 0.8.7-1+deb10u1
2020-08-15 11:26:44 status half-configured libssh-gcrypt-4:armhf 0.8.7-1+deb10u1
2020-08-15 11:26:44 status installed libssh-gcrypt-4:armhf 0.8.7-1+deb10u1
2020-08-15 11:26:44 configure libgraphite2-3:armhf 1.3.13-7 <none>
2020-08-15 11:26:44 status unpacked libgraphite2-3:armhf 1.3.13-7
2020-08-15 11:26:44 status half-configured libgraphite2-3:armhf 1.3.13-7
2020-08-15 11:26:44 status installed libgraphite2-3:armhf 1.3.13-7
2020-08-15 11:26:44 configure libxcb-dri3-0:armhf 1.13.1-2 <none>
2020-08-15 11:26:44 status unpacked libxcb-dri3-0:armhf 1.13.1-2
2020-08-15 11:26:44 status half-configured libxcb-dri3-0:armhf 1.13.1-2
2020-08-15 11:26:44 status installed libxcb-dri3-0:armhf 1.13.1-2
2020-08-15 11:26:44 configure libpixman-1-0:armhf 0.36.0-1+rpt1 <none>
2020-08-15 11:26:44 status unpacked libpixman-1-0:armhf 0.36.0-1+rpt1
2020-08-15 11:26:44 status half-configured libpixman-1-0:armhf 0.36.0-1+rpt1
2020-08-15 11:26:44 status installed libpixman-1-0:armhf 0.36.0-1+rpt1
2020-08-15 11:26:44 configure libwayland-server0:armhf 1.16.0-1 <none>
2020-08-15 11:26:44 status unpacked libwayland-server0:armhf 1.16.0-1
2020-08-15 11:26:44 status half-configured libwayland-server0:armhf 1.16.0-1
2020-08-15 11:26:44 status installed libwayland-server0:armhf 1.16.0-1
2020-08-15 11:26:44 configure libx11-xcb1:armhf 2:1.6.7-1 <none>
2020-08-15 11:26:44 status unpacked libx11-xcb1:armhf 2:1.6.7-1
2020-08-15 11:26:44 status half-configured libx11-xcb1:armhf 2:1.6.7-1
2020-08-15 11:26:44 status installed libx11-xcb1:armhf 2:1.6.7-1
2020-08-15 11:26:44 configure fontconfig:armhf 2.13.1-2 <none>
2020-08-15 11:26:44 status unpacked fontconfig:armhf 2.13.1-2
2020-08-15 11:26:44 status half-configured fontconfig:armhf 2.13.1-2
2020-08-15 11:26:47 status installed fontconfig:armhf 2.13.1-2
2020-08-15 11:26:47 configure libmpg123-0:armhf 1.25.10-2 <none>
2020-08-15 11:26:47 status unpacked libmpg123-0:armhf 1.25.10-2
2020-08-15 11:26:47 status half-configured libmpg123-0:armhf 1.25.10-2
2020-08-15 11:26:47 status installed libmpg123-0:armhf 1.25.10-2
2020-08-15 11:26:47 configure libxcb-xfixes0:armhf 1.13.1-2 <none>
2020-08-15 11:26:47 status unpacked libxcb-xfixes0:armhf 1.13.1-2
2020-08-15 11:26:47 status half-configured libxcb-xfixes0:armhf 1.13.1-2
2020-08-15 11:26:47 status installed libxcb-xfixes0:armhf 1.13.1-2
2020-08-15 11:26:47 configure libogg0:armhf 1.3.2-1+b2 <none>
2020-08-15 11:26:47 status unpacked libogg0:armhf 1.3.2-1+b2
2020-08-15 11:26:47 status half-configured libogg0:armhf 1.3.2-1+b2
2020-08-15 11:26:47 status installed libogg0:armhf 1.3.2-1+b2
2020-08-15 11:26:47 configure libspeex1:armhf 1.2~rc1.2-1+b2 <none>
2020-08-15 11:26:47 status unpacked libspeex1:armhf 1.2~rc1.2-1+b2
2020-08-15 11:26:47 status half-configured libspeex1:armhf 1.2~rc1.2-1+b2
2020-08-15 11:26:47 status installed libspeex1:armhf 1.2~rc1.2-1+b2
2020-08-15 11:26:47 configure libshine3:armhf 3.1.1-2+b1 <none>
2020-08-15 11:26:47 status unpacked libshine3:armhf 3.1.1-2+b1
2020-08-15 11:26:47 status half-configured libshine3:armhf 3.1.1-2+b1
2020-08-15 11:26:47 status installed libshine3:armhf 3.1.1-2+b1
2020-08-15 11:26:47 configure libcaca0:armhf 0.99.beta19-2.1 <none>
2020-08-15 11:26:47 status unpacked libcaca0:armhf 0.99.beta19-2.1
2020-08-15 11:26:47 status half-configured libcaca0:armhf 0.99.beta19-2.1
2020-08-15 11:26:47 status installed libcaca0:armhf 0.99.beta19-2.1
2020-08-15 11:26:47 configure libxi6:armhf 2:1.7.9-1 <none>
2020-08-15 11:26:47 status unpacked libxi6:armhf 2:1.7.9-1
2020-08-15 11:26:47 status half-configured libxi6:armhf 2:1.7.9-1
2020-08-15 11:26:47 status installed libxi6:armhf 2:1.7.9-1
2020-08-15 11:26:47 configure libtwolame0:armhf 0.3.13-4 <none>
2020-08-15 11:26:47 status unpacked libtwolame0:armhf 0.3.13-4
2020-08-15 11:26:47 status half-configured libtwolame0:armhf 0.3.13-4
2020-08-15 11:26:47 status installed libtwolame0:armhf 0.3.13-4
2020-08-15 11:26:47 configure libxrender1:armhf 1:0.9.10-1 <none>
2020-08-15 11:26:47 status unpacked libxrender1:armhf 1:0.9.10-1
2020-08-15 11:26:47 status half-configured libxrender1:armhf 1:0.9.10-1
2020-08-15 11:26:47 status installed libxrender1:armhf 1:0.9.10-1
2020-08-15 11:26:47 configure libdatrie1:armhf 0.2.12-2 <none>
2020-08-15 11:26:47 status unpacked libdatrie1:armhf 0.2.12-2
2020-08-15 11:26:47 status half-configured libdatrie1:armhf 0.2.12-2
2020-08-15 11:26:47 status installed libdatrie1:armhf 0.2.12-2
2020-08-15 11:26:47 configure libgsm1:armhf 1.0.18-2 <none>
2020-08-15 11:26:47 status unpacked libgsm1:armhf 1.0.18-2
2020-08-15 11:26:47 status half-configured libgsm1:armhf 1.0.18-2
2020-08-15 11:26:47 status installed libgsm1:armhf 1.0.18-2
2020-08-15 11:26:47 configure libx264-155:armhf 2:0.155.2917+git0a84d98-2+rpi1 <none>
2020-08-15 11:26:47 status unpacked libx264-155:armhf 2:0.155.2917+git0a84d98-2+rpi1
2020-08-15 11:26:47 status half-configured libx264-155:armhf 2:0.155.2917+git0a84d98-2+rpi1
2020-08-15 11:26:47 status installed libx264-155:armhf 2:0.155.2917+git0a84d98-2+rpi1
2020-08-15 11:26:47 configure libxcb-render0:armhf 1.13.1-2 <none>
2020-08-15 11:26:47 status unpacked libxcb-render0:armhf 1.13.1-2
2020-08-15 11:26:47 status half-configured libxcb-render0:armhf 1.13.1-2
2020-08-15 11:26:47 status installed libxcb-render0:armhf 1.13.1-2
2020-08-15 11:26:47 configure libsoxr0:armhf 0.1.2-3 <none>
2020-08-15 11:26:47 status unpacked libsoxr0:armhf 0.1.2-3
2020-08-15 11:26:47 status half-configured libsoxr0:armhf 0.1.2-3
2020-08-15 11:26:47 status installed libsoxr0:armhf 0.1.2-3
2020-08-15 11:26:47 configure libvorbisidec1:armhf 1.2.1+git20180316-3 <none>
2020-08-15 11:26:47 status unpacked libvorbisidec1:armhf 1.2.1+git20180316-3
2020-08-15 11:26:47 status half-configured libvorbisidec1:armhf 1.2.1+git20180316-3
2020-08-15 11:26:47 status installed libvorbisidec1:armhf 1.2.1+git20180316-3
2020-08-15 11:26:47 configure libx265-165:armhf 2.9-4 <none>
2020-08-15 11:26:47 status unpacked libx265-165:armhf 2.9-4
2020-08-15 11:26:47 status half-configured libx265-165:armhf 2.9-4
2020-08-15 11:26:47 status installed libx265-165:armhf 2.9-4
2020-08-15 11:26:47 configure libenca0:armhf 1.19-1 <none>
2020-08-15 11:26:47 status unpacked libenca0:armhf 1.19-1
2020-08-15 11:26:47 status half-configured libenca0:armhf 1.19-1
2020-08-15 11:26:47 status installed libenca0:armhf 1.19-1
2020-08-15 11:26:47 configure libglvnd0:armhf 1.3.0-7~bpo10+1 <none>
2020-08-15 11:26:47 status unpacked libglvnd0:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:47 status half-configured libglvnd0:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:47 status installed libglvnd0:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:47 configure libxcb-glx0:armhf 1.13.1-2 <none>
2020-08-15 11:26:47 status unpacked libxcb-glx0:armhf 1.13.1-2
2020-08-15 11:26:47 status half-configured libxcb-glx0:armhf 1.13.1-2
2020-08-15 11:26:47 status installed libxcb-glx0:armhf 1.13.1-2
2020-08-15 11:26:47 configure libaom0:armhf 1.0.0-3 <none>
2020-08-15 11:26:47 status unpacked libaom0:armhf 1.0.0-3
2020-08-15 11:26:47 status half-configured libaom0:armhf 1.0.0-3
2020-08-15 11:26:47 status installed libaom0:armhf 1.0.0-3
2020-08-15 11:26:47 configure libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1 <none>
2020-08-15 11:26:48 status unpacked libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1
2020-08-15 11:26:48 status half-configured libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1
2020-08-15 11:26:48 status installed libgdk-pixbuf2.0-common:all 2.38.1+dfsg-1
2020-08-15 11:26:48 configure libcodec2-0.8.1:armhf 0.8.1-2 <none>
2020-08-15 11:26:48 status unpacked libcodec2-0.8.1:armhf 0.8.1-2
2020-08-15 11:26:48 status half-configured libcodec2-0.8.1:armhf 0.8.1-2
2020-08-15 11:26:48 status installed libcodec2-0.8.1:armhf 0.8.1-2
2020-08-15 11:26:48 configure libdvdread4:armhf 6.0.1-1 <none>
2020-08-15 11:26:48 status unpacked libdvdread4:armhf 6.0.1-1
2020-08-15 11:26:48 status half-configured libdvdread4:armhf 6.0.1-1
2020-08-15 11:26:48 status installed libdvdread4:armhf 6.0.1-1
2020-08-15 11:26:48 configure x11-common:all 1:7.7+19 <none>
2020-08-15 11:26:48 status unpacked x11-common:all 1:7.7+19
2020-08-15 11:26:48 status half-configured x11-common:all 1:7.7+19
2020-08-15 11:26:52 status installed x11-common:all 1:7.7+19
2020-08-15 11:26:52 configure libxxf86dga1:armhf 2:1.1.4-1 <none>
2020-08-15 11:26:52 status unpacked libxxf86dga1:armhf 2:1.1.4-1
2020-08-15 11:26:52 status half-configured libxxf86dga1:armhf 2:1.1.4-1
2020-08-15 11:26:52 status installed libxxf86dga1:armhf 2:1.1.4-1
2020-08-15 11:26:52 configure libcdio18:armhf 2.0.0-2 <none>
2020-08-15 11:26:52 status unpacked libcdio18:armhf 2.0.0-2
2020-08-15 11:26:52 status half-configured libcdio18:armhf 2.0.0-2
2020-08-15 11:26:52 status installed libcdio18:armhf 2.0.0-2
2020-08-15 11:26:52 configure libxcb-shm0:armhf 1.13.1-2 <none>
2020-08-15 11:26:52 status unpacked libxcb-shm0:armhf 1.13.1-2
2020-08-15 11:26:52 status half-configured libxcb-shm0:armhf 1.13.1-2
2020-08-15 11:26:52 status installed libxcb-shm0:armhf 1.13.1-2
2020-08-15 11:26:52 configure libmpeg2-4:armhf 0.5.1-8 <none>
2020-08-15 11:26:52 status unpacked libmpeg2-4:armhf 0.5.1-8
2020-08-15 11:26:52 status half-configured libmpeg2-4:armhf 0.5.1-8
2020-08-15 11:26:52 status installed libmpeg2-4:armhf 0.5.1-8
2020-08-15 11:26:52 configure libxvidcore4:armhf 2:1.3.5-1 <none>
2020-08-15 11:26:52 status unpacked libxvidcore4:armhf 2:1.3.5-1
2020-08-15 11:26:52 status half-configured libxvidcore4:armhf 2:1.3.5-1
2020-08-15 11:26:52 status installed libxvidcore4:armhf 2:1.3.5-1
2020-08-15 11:26:52 configure libcairo2:armhf 1.16.0-4+rpt1 <none>
2020-08-15 11:26:52 status unpacked libcairo2:armhf 1.16.0-4+rpt1
2020-08-15 11:26:52 status half-configured libcairo2:armhf 1.16.0-4+rpt1
2020-08-15 11:26:52 status installed libcairo2:armhf 1.16.0-4+rpt1
2020-08-15 11:26:52 configure libxxf86vm1:armhf 1:1.1.4-1+b2 <none>
2020-08-15 11:26:52 status unpacked libxxf86vm1:armhf 1:1.1.4-1+b2
2020-08-15 11:26:52 status half-configured libxxf86vm1:armhf 1:1.1.4-1+b2
2020-08-15 11:26:52 status installed libxxf86vm1:armhf 1:1.1.4-1+b2
2020-08-15 11:26:52 configure libsnappy1v5:armhf 1.1.7-1 <none>
2020-08-15 11:26:52 status unpacked libsnappy1v5:armhf 1.1.7-1
2020-08-15 11:26:52 status half-configured libsnappy1v5:armhf 1.1.7-1
2020-08-15 11:26:52 status installed libsnappy1v5:armhf 1.1.7-1
2020-08-15 11:26:52 configure libflac8:armhf 1.3.2-3 <none>
2020-08-15 11:26:52 status unpacked libflac8:armhf 1.3.2-3
2020-08-15 11:26:52 status half-configured libflac8:armhf 1.3.2-3
2020-08-15 11:26:52 status installed libflac8:armhf 1.3.2-3
2020-08-15 11:26:52 configure libxcb-present0:armhf 1.13.1-2 <none>
2020-08-15 11:26:52 status unpacked libxcb-present0:armhf 1.13.1-2
2020-08-15 11:26:52 status half-configured libxcb-present0:armhf 1.13.1-2
2020-08-15 11:26:52 status installed libxcb-present0:armhf 1.13.1-2
2020-08-15 11:26:52 configure liba52-0.7.4:armhf 0.7.4-19 <none>
2020-08-15 11:26:52 status unpacked liba52-0.7.4:armhf 0.7.4-19
2020-08-15 11:26:52 status half-configured liba52-0.7.4:armhf 0.7.4-19
2020-08-15 11:26:52 status installed liba52-0.7.4:armhf 0.7.4-19
2020-08-15 11:26:52 configure libgles2:armhf 1.3.0-7~bpo10+1 <none>
2020-08-15 11:26:52 status unpacked libgles2:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:52 status half-configured libgles2:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:52 status installed libgles2:armhf 1.3.0-7~bpo10+1
2020-08-15 11:26:52 configure libva2:armhf 2.4.0-1 <none>
2020-08-15 11:26:52 status unpacked libva2:armhf 2.4.0-1
2020-08-15 11:26:52 status half-configured libva2:armhf 2.4.0-1
2020-08-15 11:26:52 status installed libva2:armhf 2.4.0-1
2020-08-15 11:26:52 configure libxfixes3:armhf 1:5.0.3-1 <none>
2020-08-15 11:26:52 status unpacked libxfixes3:armhf 1:5.0.3-1
2020-08-15 11:26:52 status half-configured libxfixes3:armhf 1:5.0.3-1
2020-08-15 11:26:52 status installed libxfixes3:armhf 1:5.0.3-1
2020-08-15 11:26:52 configure libxcb-sync1:armhf 1.13.1-2 <none>
2020-08-15 11:26:52 status unpacked libxcb-sync1:armhf 1.13.1-2
2020-08-15 11:26:53 status half-configured libxcb-sync1:armhf 1.13.1-2
2020-08-15 11:26:53 status installed libxcb-sync1:armhf 1.13.1-2
2020-08-15 11:26:53 configure libgdk-pixbuf2.0-0:armhf 2.38.1+dfsg-1 <none>
2020-08-15 11:26:53 status unpacked libgdk-pixbuf2.0-0:armhf 2.38.1+dfsg-1
2020-08-15 11:26:53 status half-configured libgdk-pixbuf2.0-0:armhf 2.38.1+dfsg-1
2020-08-15 11:26:54 status installed libgdk-pixbuf2.0-0:armhf 2.38.1+dfsg-1
2020-08-15 11:26:54 configure libopus0:armhf 1.3-1 <none>
2020-08-15 11:26:54 status unpacked libopus0:armhf 1.3-1
2020-08-15 11:26:54 status half-configured libopus0:armhf 1.3-1
2020-08-15 11:26:54 status installed libopus0:armhf 1.3-1
2020-08-15 11:26:54 configure libfaad2:armhf 2.8.8-3 <none>
2020-08-15 11:26:54 status unpacked libfaad2:armhf 2.8.8-3
2020-08-15 11:26:54 status half-configured libfaad2:armhf 2.8.8-3
2020-08-15 11:26:54 status installed libfaad2:armhf 2.8.8-3
2020-08-15 11:26:54 configure libxinerama1:armhf 2:1.1.4-2 <none>
2020-08-15 11:26:54 status unpacked libxinerama1:armhf 2:1.1.4-2
2020-08-15 11:26:54 status half-configured libxinerama1:armhf 2:1.1.4-2
2020-08-15 11:26:54 status installed libxinerama1:armhf 2:1.1.4-2
2020-08-15 11:26:54 configure libxv1:armhf 2:1.0.11-1 <none>
2020-08-15 11:26:54 status unpacked libxv1:armhf 2:1.0.11-1
2020-08-15 11:26:54 status half-configured libxv1:armhf 2:1.0.11-1
2020-08-15 11:26:54 status installed libxv1:armhf 2:1.0.11-1
2020-08-15 11:26:54 configure libvorbis0a:armhf 1.3.6-2 <none>
2020-08-15 11:26:54 status unpacked libvorbis0a:armhf 1.3.6-2
2020-08-15 11:26:54 status half-configured libvorbis0a:armhf 1.3.6-2
2020-08-15 11:26:54 status installed libvorbis0a:armhf 1.3.6-2
2020-08-15 11:26:54 configure libxrandr2:armhf 2:1.5.1-1 <none>
2020-08-15 11:26:54 status unpacked libxrandr2:armhf 2:1.5.1-1
2020-08-15 11:26:54 status half-configured libxrandr2:armhf 2:1.5.1-1
2020-08-15 11:26:54 status installed libxrandr2:armhf 2:1.5.1-1
2020-08-15 11:26:54 configure libaacs0:armhf 0.9.0-2 <none>
2020-08-15 11:26:54 status unpacked libaacs0:armhf 0.9.0-2
2020-08-15 11:26:54 status half-configured libaacs0:armhf 0.9.0-2
2020-08-15 11:26:54 status installed libaacs0:armhf 0.9.0-2
2020-08-15 11:26:54 configure libglapi-mesa:armhf 19.3.2-1~bpo10+1~rpt1 <none>
2020-08-15 11:26:54 status unpacked libglapi-mesa:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:54 status half-configured libglapi-mesa:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:54 status installed libglapi-mesa:armhf 19.3.2-1~bpo10+1~rpt1
2020-08-15 11:26:54 configure libsndio7.0:armhf 1.5.0-3 <none>
2020-08-15 11:26:54 status unpacked libsndio7.0:armhf 1.5.0-3
2020-08-15 11:26:54 status half-configured libsndio7.0:armhf 1.5.0-3
2020-08-15 11:26:54 status installed libsndio7.0:armhf 1.5.0-3
2020-08-15 11:26:54 configure libxcb-dri2-0:armhf 1.13.1-2 <none>
2020-08-15 11:26:54 status unpacked libxcb-dri2-0:armhf 1.13.1-2
2020-08-15 11:26:54 status half-configured libxcb-dri2-0:armhf 1.13.1-2
2020-08-15 11:26:54 status installed libxcb-dri2-0:armhf 1.13.1-2
2020-08-15 11:26:54 configure libgif7:armhf 5.1.4-3 <none>
2020-08-15 11:26:54 status unpacked libgif7:armhf 5.1.4-3
2020-08-15 11:26:54 status half-configured libgif7:armhf 5.1.4-3
2020-08-15 11:26:54 status installed libgif7:armhf 5.1.4-3
2020-08-15 11:26:54 configure libbdplus0:armhf 0.1.2-3 <none>
2020-08-15 11:26:54 status unpacked libbdplus0:armhf 0.1.2-3
2020-08-15 11:26:54 status half-configured libbdplus0:armhf 0.1.2-3
2020-08-15 11:26:54 status installed libbdplus0:armhf 0.1.2-3
2020-08-15 11:26:54 configure libmad0:armhf 0.15.1b-10 <none>
2020-08-15 11:26:54 status unpacked libmad0:armhf 0.15.1b-10
2020-08-15 11:26:54 status half-configured libmad0:armhf 0.15.1b-10
2020-08-15 11:26:54 status installed libmad0:armhf 0.15.1b-10
2020-08-15 11:26:54 configure libdv4:armhf 1.0.0-12 <none>
2020-08-15 11:26:54 status unpacked libdv4:armhf 1.0.0-12
2020-08-15 11:26:54 status half-configured libdv4:armhf 1.0.0-12
2020-08-15 11:26:54 status installed libdv4:armhf 1.0.0-12
2020-08-15 11:26:54 configure libasyncns0:armhf 0.8-6 <none>
2020-08-15 11:26:54 status unpacked libasyncns0:armhf 0.8-6
2020-08-15 11:26:54 status half-configured libasyncns0:armhf 0.8-6
2020-08-15 11:26:54 status installed libasyncns0:armhf 0.8-6
2020-08-15 11:26:54 configure libxshmfence1:armhf 1.3-1 <none>
2020-08-15 11:26:54 status unpacked libxshmfence1:armhf 1.3-1
2020-08-15 11:26:54 status half-configured libxshmfence1:armhf 1.3-1
2020-08-15 11:26:54 status installed libxshmfence1:armhf 1.3-1
2020-08-15 11:26:54 configure libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1 <none>
2020-08-15 11:26:54 status unpacked libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1
2020-08-15 11:26:54 status half-configured libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1
2020-08-15 11:26:54 status installed libgdk-pixbuf2.0-bin:armhf 2.38.1+dfsg-1
2020-08-15 11:26:54 configure libvdpau1:armhf 1.1.1-10 <none>
2020-08-15 11:26:54 status unpacked libvdpau1:armhf 1.1.1-10
2020-08-15 11:26:54 status half-configured libvdpau1:armhf 1.1.1-10
2020-08-15 11:26:54 status installed libvdpau1:armhf 1.1.1-10
2020-08-15 11:26:54 configure libwavpack1:armhf 5.1.0-6 <none>
2020-08-15 11:26:54 status unpacked libwavpack1:armhf 5.1.0-6
2020-08-15 11:26:54 status half-configured libwavpack1:armhf 5.1.0-6
2020-08-15 11:26:54 status installed libwavpack1:armhf 5.1.0-6
